doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,commented_post,sponsored,target,condition,sequence
31,22.06.24 08:21,Samba isn't just music; it's a way of life in Rio de Janeiro! The city's vibrant energy is contagious.,https://images.unsplash.com/photo-1625260868938-021a2e3a600b?q=80&w=3270&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Black and white image of a bearded man playing a saxophone on a crowded street, surrounded by people in hats.",35,3,3,Donaven Thomas,Q2da_Kae,Music lover and aspiring artist. Sharing my musical journey and favorite tunes.,https://images.unsplash.com/photo-1530983822321-fcac2d3c0f06?q=80&w=3834&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,478,0,0,,B_2,29
32,22.06.24 08:24,The Amazon holds secrets waiting to be #discovered—it’s not just about trees but also countless species calling it home,"","",31,3,7,caitlyn |-/,caitlynfcb,"Bookworm and aspiring writer. Sharing book reviews, writing tips, and literary discussions.",https://images.unsplash.com/photo-1573496799515-eebbb63814f2?q=80&w=3869&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,871,0,0,,B_2,30
33,22.06.24 08:27,"the humanitarian crisis in Brazil is a stark reminder of how climate change is reshaping lives globally. more rain is forecasted, increasing the risk of water-borne #diseases.","","",19,4,0,little mis moonligh,LoupMaraudeur,"Night owl and dreamer. Sharing my thoughts, poetry, and late-night musings.",https://images.unsplash.com/photo-1589729132389-8f0e0b55b91e?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,346,0,0,,B_2,31
34,22.06.24 08:30,Lonely Planet describes Brazil as a land of powdery white-sand beaches & verdant rainforests. And its true! It truly is a country where nature's beauty knows no bounds!,https://images.unsplash.com/photo-1521495611528-1d6a473a3da1?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Scenic view of a turquoise beach bordered by lush green mountains under a clear blue sky. People enjoy the sandy beach, and several boats are anchored in the calm waters. A wooden pathway leads down to the beach through dense vegetation.",22,3,23,dapo olayiwola,ohdaps,"Tech enthusiast and software developer. Sharing coding tips, tech news, and innovative projects.",https://images.unsplash.com/photo-1625504615927-c14f4f309b63?q=80&w=3765&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,283,0,0,,B_2,32
35,22.06.24 08:33,Rio #Carnival might be few months away but preparations already underway ensuring the next one to become an even bigger spectacle. It will be an unforgettable experience,"","",22,1,19,Bhavisha verma,BhavishaVerma31,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1531123897727-8f129e1688ce?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,703,0,0,,B_2,33
36,22.06.24 08:36,Ronaldinho claims lack of  leadership—is there truth behind his words or misplaced judgement?,"","",0,7,2,Louis,That1PatriotFan,"Sports fanatic and Patriots fan. Sharing game highlights, player stats, and sports commentary.",https://images.unsplash.com/photo-1598133894008-61f7fdb8cc3a?q=80&w=2694&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,600,0,0,,B_2,34
37,22.06.24 08:39,Curitiba often hailed greenest city South America pioneering sustainable urban planning practices setting example others follow. I mean look at their awesome architecture!,https://images.unsplash.com/photo-1554204934-7bc5ac38f456?q=80&w=3270&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Sunset behind the modern architecture of the Oscar Niemeyer Museum in Curitiba, Brazil, featuring its distinctive eye-shaped structure over a reflective pool.",14,5,20,Rashi Kakkar,rashi_kakkar,"Foodie and culinary explorer. Discovering new recipes, restaurant reviews, and food adventures.",https://images.unsplash.com/photo-1531746020798-e6953c6e8e04?q=80&w=2550&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,535,0,0,,B_2,35
38,22.06.24 08:42,The Institute for Economics and Peace warns that 1B+ people could become climate refugees by mid-century if global warming isn't addressed urgently.,"","",25,7,13,May Sarma,mayvsarma,Tech geek and gadget reviewer. Bringing you the latest in tech news and reviews.,https://images.unsplash.com/photo-1499358517822-d8578907a095?q=80&w=3000&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,42,0,0,,B_2,37
39,22.06.24 08:45,Climate change displacement isn’t just statistics; it’s real lives disrupted! Southern Brazilians face harsh realities post-floods needing our #support!,"","",34,6,10,Brendan,Grundla,Travel blogger and adventure seeker. Join me as I explore new destinations and share travel tips.,https://images.unsplash.com/photo-1548048876-54a717fa3f8c?q=80&w=3840&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,348,0,0,,B_2,38
40,22.06.24 08:48,"Despite the criticism, Brazilian football remains a symbol of national pride and passion. Fans should continue to support their team through thick and thin.","","",14,8,1,Emily Wilson,emilyhwilson,"Artist and creative soul. Sharing my artwork, creative process, and inspiration.",https://images.unsplash.com/photo-1509868918748-a554ad25f858?q=80&w=3875&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,390,0,0,,B_2,39
41,22.06.24 08:51,Ronaldinho spoke his mind—it sparked a debate across the nation and shows us that passion runs deep when comes beautiful game we love dearly,"","",17,7,13,Mrs. Nobody,Niru11apr,"Mental health advocate and wellness coach. Tips on mindfulness, self-care, and mental well-being.",https://images.unsplash.com/photo-1546422832-de5b9c2042f6?q=80&w=1856&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,304,0,0,,B_2,40
42,22.06.24 08:54,feeling nostalgic about my trip through Chapada Diamantina National Park ⛰️ <br> breathtaking landscapes filled with waterfalls 💦 caves 🕳️ plateaus ⛰️ <br><br> an unforgettable adventure awaits you guys there 💚,https://images.unsplash.com/photo-1556446847-0e5f4c0965f1?q=80&w=3024&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"Sunset view at Chapada Diamantina National Park with a large rocky cliff illuminated by pink and orange skies. The foreground features dark silhouettes of trees and ferns, creating a dramatic contrast against the vibrant sky.",24,2,1,Tyler Batiste,TyBatiste,"Sports fanatic and baseball aficionado. Sharing game highlights, player stats, and sports commentary.",https://images.unsplash.com/photo-1513956589380-bad6acb9b9d4?q=80&w=1536&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,290,0,0,,B_2,41
43,22.06.24 08:57,Manaus stands at heart Amazon offering a gateway into world largest rainforest—an ecological marvel!,"","",24,2,5,naimisha,1306_naimisha,Fashion & Lifestyle.,https://images.unsplash.com/photo-1627393100177-b4297e79a5be?q=80&w=3880&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,132,0,0,,B_2,42
44,22.06.24 09:00,I don't car about the criticism. the unwavering support shown by such a passionate fanbase proves an enduring love for this beautiful game across  the whole country.,"","",30,6,13,Francisco Orcha,orcha_f,"Tech entrepreneur and innovator. Sharing insights on startups, technology, and business growth.",https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,328,0,0,,B_2,43
45,22.06.24 09:03,"#Brazilian football legend Ronaldinho recently criticized the national team, calling it one of the worst in years. harsh words from a former great!","","",16,6,11,Rohit H B,HBRohit,Hobby Geek.,https://images.unsplash.com/photo-1615862915913-b93d20d742a3?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,52,0,0,,B_2,44
46,22.06.24 09:06,Ronaldinho says this might be one of our worst teams yet—do you agree? Or will they prove him wrong at Copa América?,https://images.unsplash.com/photo-1671037877105-9af332b937e1?q=80&w=3388&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A vibrant street scene in Brazil with people, one wearing a blue shirt and another in yellow, raising their hands under a string of Brazilian flags. The atmosphere is festive and celebratory, with sunlight filtering through trees.",38,8,3,Michael John Smith,londonerabroad1,Travel blogger and adventure seeker.,https://images.unsplash.com/photo-1605827277785-2c51c2b3182b?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,335,0,0,,B_2,45
47,22.06.24 09:09,The team stands firm defending teammates against criticisms stressing dedication towards upcoming tournaments—can they silence doubters through performance?,"","",40,7,3,taco,TacoTheMeme,Meme creator and humor enthusiast. Bringing you daily laughs and viral memes.,https://images.unsplash.com/photo-1631885628726-d60689c330db?q=80&w=3205&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,668,0,0,,B_2,46
48,22.06.24 09:12,"Beautiful beaches, breathtaking rainforrests, rhythm-filled metropolises."""" truly a country of contrasts!","","",9,1,11,Kim Brown,_KBrown401,"Sports fanatic and baseball aficionado. Sharing game highlights, player stats, and sports commentary.",https://images.unsplash.com/photo-1630255733678-cf82ac59eef8?q=80&w=2493&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,438,0,0,,B_2,47
49,22.06.24 09:15,Ronaldinho's criticism of the Brazilian football team has sparked controversy: «This is perhaps one of the worst teams in recent years.» Current players defend their commitment to Copa América.,"","",30,2,22,Brad Ruiters,braddo_ct,Fitness coach and wellness advocate. Motivating you to achieve your health goals with tips and workout routines.,https://images.unsplash.com/photo-1529688530647-93a6e1916f5f?q=80&w=2498&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,204,0,0,,B_2,48
50,22.06.24 09:18,"One month post-floods in southern Brazil, 2.3M people are still impacted, with 620K displaced. Ongoing rains and cold worsen the situation. IFRC makes it clear: «Our efforts must intensify.» #help",https://www.reuters.com/resizer/v2/IMCDGX7A7BBCDOJT2MDOC4O6QU.JPG?auth=650fd3a6c978da7020668509d52531ef2ae9e7156a8df7b29b676ad180476842&width=1920&quality=80,"Aerial view of a flooded urban area with a bright red boat moving through muddy waters between closely packed houses. The boat creates a V-shaped wake, highlighting its path through the flooded street.",37,1,8,Funny Vines,FunyyVines,Comedy lover and vine enthusiast. Sharing the funniest vines and comedy clips.,https://images.unsplash.com/photo-1628127468187-b5adce92a995?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,387,0,0,,B_2,49
51,22.06.24 09:21,Brazilian culture isn’t monolithic—it spans wide array traditions languages cuisines reflecting country vastness diversity richness,"","",25,7,4,Samir Madani,Samir_Madani,Tech geek and gadget reviewer. Bringing you the latest in tech news and reviews.,https://images.unsplash.com/photo-1529111290557-82f6d5c6cf85?q=80&w=2848&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,731,0,0,,B_2,50
52,22.06.24 09:24,Do you agree with Ronaldinho or believe they’ll prove critics wrong at Copa América?,"","",26,1,6,Lobna Darwish,lobna,"Artist and creative soul. Sharing my artwork, creative process, and inspiration.",https://images.unsplash.com/photo-1544005313-94ddf0286df2?q=80&w=3776&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,385,0,0,,B_2,52
53,22.06.24 09:27,Institute of Economics & Peace warns figure could reach staggering 1B driven out homes due to effects of warming temperatures,"","",39,1,12,Marcia Maddocks,MaddocksMarcia,"Mental health advocate and wellness coach. Tips on mindfulness, self-care, and mental well-being.",https://images.unsplash.com/photo-1604072366595-e75dc92d6bdc?q=80&w=3840&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,478,0,0,,B_2,53
54,22.06.24 09:30,Discover Recife known as «#Venice of #Brazil» for its waterways & vibrant carnival celebrations. Its a city rich in history & culture!,"","",35,0,0,Melissa Phillips,migratorymel,Travel blogger.,https://images.unsplash.com/photo-1644358731331-34756cbb64b5?q=80&w=3526&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,810,0,0,,B_2,54
55,22.06.24 09:33,Climate refugees aren't just a future concern—they're here #now as seen with recent floods displacing millions globally including in Brazil,"","",24,0,19,Lia mahdalena,liamhdlenaa,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1607569708758-0270aa4651bd?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,441,0,0,,B_2,55
56,22.06.24 09:36,saw amazing street art São Paulo last visit 🎨 vibrant murals reflecting city’s dynamic spirit creativity everywhere you look 🚶‍♂️🖌️🎨,"","",34,4,2,welmar du plessis,Welmardup,Adventurer and nature lover. Sharing my travels and outdoor experiences. Expect stunning landscapes and travel tips.,https://images.unsplash.com/photo-1606115690424-49770e55a2bc?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,688,0,0,,B_2,56
57,22.06.24 09:39,Dive deep into Amazon Rainforest. Home countless species #flora #fauna showing unparalleled nature  and raw beauty,https://images.unsplash.com/photo-1463593042669-1bf00846b1b6?q=80&w=3432&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"A vibrant red ibis stands gracefully on a tree branch against a lush green forest backdrop. The bird's long, curved black beak is prominent as it balances in its natural habitat.",4,1,12,Ariunchimeg Viktor,AnyaVik,"Artist and creative soul. Sharing my artwork, creative process, and inspiration.",https://images.unsplash.com/photo-1598886221209-99421ca9452e?q=80&w=2832&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,288,0,0,,B_2,57
58,22.06.24 09:42,Brazil stands strong. #resilience defines us. always.,"","",32,6,13,Alex Morritt,Alex_Morritt,"Writer and storyteller. Sharing my literary works, writing tips, and book reviews.",https://images.unsplash.com/photo-1520341280432-4749d4d7bcf9?q=80&w=3648&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,307,0,0,,B_2,58
59,22.06.24 09:45,Explore diverse offerings of São Paulo. A metropolis blending modernity and tradition seamlessly. It creates such a unique urban tapestry worth discovering firsthand,"","",26,6,14,Kerala_WithRG,KeralaWithRG,Travel blogger and adventure seeker. Join me as I explore new destinations and share travel tips.,https://images.unsplash.com/photo-1489424731084-a5d8b219a5bb?q=80&w=3774&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,148,0,0,,B_2,59
60,22.06.24 09:48,Raphinha is right. Our team needs all the #support they can get right now!,"","",6,7,17,Umesh Rai,umesh2063,"Tech enthusiast and software developer. Sharing coding tips, tech news, and innovative projects.",https://images.unsplash.com/photo-1530268729831-4b0b9e170218?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,766,0,0,,B_2,60
61,22.06.24 09:51,"Floodwaters in southern Brazil are still trapped, hampering aid distribution and preventing people from returning home. The humanitarian crisis continues to deepen.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MIJAJ54QIBMQBDF6PJA2NLZPNM.jpg,"Aerial view of a flooded airport in Brazil with an airplane submerged in water. The surrounding area shows extensive water coverage, inundating buildings and parking lots.",3,4,2,Amjad Hussain,AmjadHussain299,Photographer and visual storyteller. Capturing moments and sharing photography tips.,https://images.unsplash.com/photo-1506794778202-cad84cf45f1d?q=80&w=3744&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,153,0,0,,B_2,61
62,22.06.24 09:54,"As climate refugees become a reality worldwide, Brazil faces its own challenges with millions affected by recent floods.","","",19,7,7,Jill Colvin Jones,jillcolvinjones,"Journalist and news reporter. Bringing you the latest news, stories, and in-depth analysis.",https://images.unsplash.com/photo-1529232356377-57971f020a94?q=80&w=3776&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,590,0,0,,B_2,62
63,22.06.24 09:57,floods remind us that nature commands respect—we must act now mitigate climate impacts before more lives get uprooted irreversibly,"","",32,3,22,aurelie rabiot,zouzoum44,"Fashion enthusiast and lifestyle blogger. Follow for style tips, beauty hacks, and daily inspiration.",https://images.unsplash.com/photo-1611432579699-484f7990b127?q=80&w=3870&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,384,0,0,,B_2,63
64,22.06.24 10:00,"amidst chaos brought by floods, stories emerge that highlight a human spirit of #generosity and #compassion offering glimpses 4 brighter tomorrow","","",30,1,12,Apok842,apok842,"Gaming enthusiast and streamer. Join me for live streams, game reviews, and gaming tips.",https://images.unsplash.com/photo-1603384699007-50799748fc45?q=80&w=2545&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,283,0,0,,B_2,64
